timestamp,signal_strength,transmit_rate,ping_latency
2025-04-22T16:29:13.204884,83,206,12
2025-04-22T16:29:23.199579,83,172,21
2025-04-22T16:29:33.205868,82,172,10
2025-04-22T16:29:43.192665,82,172,26
2025-04-22T16:29:53.194340,82,172,9
2025-04-22T16:30:03.191929,83,172,6
2025-04-22T16:30:13.204987,82,172,9
2025-04-22T16:30:23.207354,83,172,18
2025-04-22T16:30:33.193311,83,172,6
2025-04-22T16:30:43.205919,82,172,4
2025-04-22T16:30:53.205693,82,172,28
2025-04-22T16:31:03.202337,82,172,17
2025-04-22T16:31:13.199473,82,172,26
2025-04-22T16:31:23.199728,82,206,9
2025-04-22T16:31:33.196790,82,206,6
2025-04-22T16:31:43.205849,82,206,3
2025-04-22T16:31:53.202944,82,206,4
2025-04-22T16:32:03.202472,82,206,16
2025-04-22T16:32:13.201405,82,206,6
2025-04-22T16:32:23.195563,82,206,7
2025-04-22T16:32:33.198338,82,206,4
2025-04-22T16:32:43.202725,83,206,9
2025-04-22T16:32:53.198791,83,206,7
2025-04-22T16:33:03.197315,83,206,5
2025-04-22T16:33:13.205257,83,206,4
2025-04-22T16:33:23.196886,83,206,5
2025-04-22T16:33:33.198861,82,206,5
2025-04-22T16:33:43.195045,82,206,4
2025-04-22T16:33:53.195272,82,206,5
2025-04-22T16:34:03.198711,82,206,7
2025-04-22T16:34:13.206556,82,206,5
2025-04-22T16:34:23.201552,82,206,4
2025-04-22T16:34:33.194639,83,176,3
2025-04-22T16:34:43.207710,83,176,5
2025-04-22T16:34:53.204304,83,176,4
2025-04-22T16:35:03.199759,83,176,2
2025-04-22T16:35:13.200810,83,176,3
2025-04-22T16:35:23.199232,83,176,3
2025-04-22T16:35:33.192296,83,176,3
2025-04-22T16:35:43.192361,83,176,2
2025-04-22T16:35:53.193016,83,176,3
2025-04-22T16:36:03.195102,83,176,2
2025-04-22T16:36:13.205978,83,176,2
2025-04-22T16:36:23.195600,83,176,4
2025-04-22T16:36:33.206601,83,176,7
2025-04-22T16:36:43.199608,83,176,4
2025-04-22T16:36:53.199485,83,176,3
2025-04-22T16:37:03.196467,83,176,3
2025-04-22T16:37:13.206910,83,176,3
2025-04-22T16:37:23.207956,83,206,3
2025-04-22T16:37:33.193902,83,206,8
2025-04-22T16:37:43.195714,83,206,2
2025-04-22T16:37:53.205291,83,206,4
2025-04-22T16:38:03.206043,83,206,5
2025-04-22T16:38:13.193138,83,206,2
2025-04-22T16:38:23.194934,83,206,3
2025-04-22T16:38:33.200487,83,206,2
2025-04-22T16:38:43.204780,84,206,13
2025-04-22T16:38:53.204268,84,206,2
2025-04-22T16:39:03.201070,84,206,3
2025-04-22T16:39:13.197484,84,206,2
2025-04-22T16:39:23.194359,83,206,5
2025-04-22T16:39:33.192481,83,206,3
2025-04-22T16:39:43.206809,83,206,4
2025-04-22T16:39:53.207185,83,206,4
2025-04-22T16:40:03.204780,83,206,3
2025-04-22T16:40:13.205618,82,206,3
2025-04-22T16:40:23.206684,83,206,41
2025-04-22T16:40:33.195315,82,206,3
2025-04-22T16:40:43.199937,82,206,9
2025-04-22T16:40:53.196701,83,206,5
2025-04-22T16:41:03.202536,83,206,2
2025-04-22T16:41:13.203828,83,206,4
2025-04-22T16:41:23.200295,83,206,3
2025-04-22T16:41:33.201487,83,206,2
2025-04-22T16:41:43.205618,83,206,3
2025-04-22T16:41:53.204107,83,206,3
2025-04-22T16:42:03.199918,84,206,7
2025-04-22T16:42:13.206420,83,206,30
2025-04-22T16:42:23.204518,85,206,15
2025-04-22T16:42:33.195636,84,206,3
2025-04-22T16:42:43.193654,84,206,2
2025-04-22T16:42:53.193109,82,206,4
2025-04-22T16:43:03.196125,83,206,4
2025-04-22T16:43:13.203421,83,206,4
2025-04-22T16:43:23.195270,83,206,7
2025-04-22T16:43:33.198881,84,206,7
2025-04-22T16:43:43.206639,84,206,3
2025-04-22T16:43:53.194175,84,206,4
2025-04-22T16:44:03.199411,83,206,4
2025-04-22T16:44:13.198311,82,98,7
2025-04-22T16:44:23.200641,83,98,2
2025-04-22T16:44:33.197877,86,195,4
2025-04-22T16:44:43.201954,84,195,3
2025-04-22T16:44:53.199426,84,146,3
2025-04-22T16:45:03.195821,83,146,3
2025-04-22T16:45:13.193881,81,146,5
2025-04-22T16:45:23.192195,83,103,3
2025-04-22T16:45:33.207162,83,103,3
2025-04-22T16:45:43.193680,83,103,5
2025-04-22T16:45:53.193589,83,103,3
2025-04-22T16:46:03.193673,83,103,6
2025-04-22T16:46:13.194470,83,103,3
2025-04-22T16:46:23.201018,83,115,5
2025-04-22T16:46:33.202860,82,115,6
2025-04-22T16:46:43.197319,82,115,3
2025-04-22T16:46:53.201602,83,115,6
2025-04-22T16:47:03.202809,82,115,10
2025-04-22T16:47:13.198636,82,115,5
2025-04-22T16:47:23.193520,82,115,5
2025-04-22T16:47:33.197067,83,115,3
2025-04-22T16:47:43.195187,84,115,4
2025-04-22T16:47:53.252280,82,115,3
2025-04-22T16:48:03.198050,83,115,7
2025-04-22T16:48:13.202152,83,115,3
2025-04-22T16:48:23.202126,83,115,4
2025-04-22T16:48:33.202604,83,115,3
2025-04-22T16:48:43.204599,83,115,5
2025-04-22T16:48:53.206706,84,115,2
2025-04-22T16:49:03.192962,83,115,5
2025-04-22T16:49:13.198369,83,115,17
2025-04-22T16:49:23.202140,83,206,4
2025-04-22T16:49:33.195914,83,206,9
2025-04-22T16:49:43.203568,83,206,7
2025-04-22T16:49:53.200116,83,206,4
2025-04-22T16:50:03.206524,83,206,2
2025-04-22T16:50:13.194270,83,206,5
2025-04-22T16:50:23.206757,83,206,4
2025-04-22T16:50:33.197846,83,206,6
2025-04-22T16:50:43.193473,83,172,3
2025-04-22T16:50:53.206290,77,172,6
2025-04-22T16:51:03.196852,69,146,3
2025-04-22T16:51:13.193145,69,146,5
2025-04-22T16:51:23.192100,73,146,8
2025-04-22T16:51:33.206682,82,146,8
2025-04-22T16:51:43.196433,82,146,12
2025-04-22T16:51:53.200855,83,146,48
2025-04-22T16:52:03.205757,83,146,4
2025-04-22T16:52:13.193268,83,146,7
2025-04-22T16:52:23.201869,83,98,4
2025-04-22T16:52:33.200577,82,98,7
2025-04-22T16:52:43.205275,83,98,10
2025-04-22T16:52:53.196329,82,98,10
2025-04-22T16:53:03.198165,82,98,10
2025-04-22T16:53:13.192477,82,98,20
2025-04-22T16:53:23.192925,82,98,7
2025-04-22T16:53:33.203090,83,98,6
2025-04-22T16:53:43.192951,83,98,6
2025-04-22T16:53:53.192184,82,98,5
2025-04-22T16:54:03.206744,82,98,5
2025-04-22T16:54:13.200379,82,98,6
2025-04-22T16:54:23.195254,83,98,6
2025-04-22T16:54:33.196906,83,98,3
2025-04-22T16:54:43.194215,83,98,10
2025-04-22T16:54:53.202065,82,172,15
2025-04-22T16:55:03.202955,82,172,6
2025-04-22T16:55:13.205542,83,155,2
2025-04-22T16:55:23.193009,82,155,5
2025-04-22T16:55:33.191488,82,138,22
2025-04-22T16:55:43.191944,82,138,30
2025-04-22T16:55:53.206668,82,138,11
2025-04-22T16:56:03.202050,82,138,8
2025-04-22T16:56:13.203238,82,138,9
2025-04-22T16:56:23.203200,82,138,9
2025-04-22T16:56:33.192983,82,138,7
2025-04-22T16:56:43.204246,83,138,3
2025-04-22T16:56:53.194029,83,138,5
2025-04-22T16:57:03.207487,83,163,3
2025-04-22T16:57:13.202377,82,163,3
2025-04-22T16:57:23.201910,83,163,8
2025-04-22T16:57:33.193774,83,163,6
2025-04-22T16:57:43.201103,83,163,19
2025-04-22T16:57:53.201433,83,163,6
2025-04-22T16:58:03.207739,83,163,32
2025-04-22T16:58:13.200581,82,146,5
2025-04-22T16:58:23.203287,83,146,11
2025-04-22T16:58:33.203943,83,146,22
2025-04-22T16:58:43.192818,81,146,39
2025-04-22T16:58:53.195450,82,146,33
2025-04-22T16:59:03.196959,82,146,36
2025-04-22T16:59:13.206348,82,206,6
2025-04-22T16:59:23.195934,82,206,8
2025-04-22T16:59:33.196458,82,206,7
2025-04-22T16:59:43.194646,82,206,7
2025-04-22T16:59:53.197601,82,172,10
2025-04-22T17:00:03.198610,82,172,9
2025-04-22T17:00:13.195218,82,172,9
2025-04-22T17:00:23.192653,82,172,5
2025-04-22T17:00:33.204570,82,172,8
2025-04-22T17:00:43.205600,82,172,9
2025-04-22T17:00:53.201533,82,172,4
2025-04-22T17:01:03.196057,83,172,16
2025-04-22T17:01:13.192455,82,172,3
2025-04-22T17:01:23.196997,83,172,6
2025-04-22T17:01:33.195367,83,172,18
2025-04-22T17:01:43.196598,83,172,6
2025-04-22T17:01:53.200990,83,172,4
2025-04-22T17:02:03.192377,83,172,3
2025-04-22T17:02:13.204366,83,172,4
2025-04-22T17:02:23.206807,83,172,4
2025-04-22T17:02:33.193249,83,172,3
2025-04-22T17:02:43.197790,83,172,3
2025-04-22T17:02:53.244166,82,172,3
2025-04-22T17:03:03.214493,82,163,6
2025-04-22T17:03:13.201860,82,163,2
2025-04-22T17:03:23.191792,82,146,4
2025-04-22T17:03:33.200226,83,146,7
2025-04-22T17:03:43.203816,83,146,2
2025-04-22T17:03:53.192652,83,146,2
2025-04-22T17:04:03.199869,83,163,2
2025-04-22T17:04:13.201990,83,206,6
2025-04-22T17:04:23.200560,83,206,4
2025-04-22T17:04:33.201046,84,206,3
2025-04-22T17:04:43.206484,83,206,5
2025-04-22T17:04:53.193629,84,206,5
2025-04-22T17:05:03.200648,83,206,5
2025-04-22T17:05:13.201217,83,206,4
2025-04-22T17:05:23.194869,83,206,3
2025-04-22T17:05:33.193165,83,172,4
2025-04-22T17:05:43.206284,83,172,5
2025-04-22T17:05:53.204392,83,172,4
2025-04-22T17:06:03.196383,83,172,17
2025-04-22T17:06:13.195083,83,172,4
2025-04-22T17:06:23.205098,83,138,8
2025-04-22T17:06:33.205841,83,138,6
2025-04-22T17:06:43.201253,83,138,3
2025-04-22T17:06:53.200378,83,138,3
2025-04-22T17:07:03.203615,83,138,2
2025-04-22T17:07:13.205831,83,138,4
2025-04-22T17:07:23.191969,83,138,3
2025-04-22T17:07:33.200814,84,138,3
2025-04-22T17:07:43.193857,84,138,2
2025-04-22T17:07:53.199896,83,138,2
2025-04-22T17:08:03.206013,83,138,4
2025-04-22T17:08:13.198075,83,138,5
2025-04-22T17:08:23.202164,83,138,3
2025-04-22T17:08:33.205871,83,138,3
2025-04-22T17:08:43.194692,83,138,2
2025-04-22T17:08:53.204282,82,138,3
2025-04-22T17:09:03.205613,82,138,7
2025-04-22T17:09:13.204187,83,138,4
2025-04-22T17:09:23.200563,82,146,10
2025-04-22T17:09:33.205775,83,146,2
2025-04-22T17:09:43.207250,82,146,3
2025-04-22T17:09:53.206602,82,146,5
2025-04-22T17:10:03.199352,82,146,3
2025-04-22T17:10:13.203892,82,146,4
2025-04-22T17:10:23.201864,82,146,4
2025-04-22T17:10:33.202626,82,146,3
2025-04-22T17:10:43.193379,82,146,7
2025-04-22T17:10:53.195968,82,146,3
2025-04-22T17:11:03.207116,82,146,4
2025-04-22T17:11:13.198490,83,146,4
2025-04-22T17:11:23.204455,82,146,38
2025-04-22T17:11:33.199323,82,155,4
2025-04-22T17:11:43.195397,82,155,17
2025-04-22T17:11:53.202019,83,138,20
2025-04-22T17:12:03.204319,82,172,14
2025-04-22T17:12:13.200856,83,172,16
2025-04-22T17:12:23.200276,83,172,8
2025-04-22T17:12:33.199965,82,172,6
2025-04-22T17:12:43.204700,83,172,4
2025-04-22T17:12:53.197956,83,172,8
2025-04-22T17:13:03.203722,83,172,5
2025-04-22T17:13:13.192412,83,172,4
2025-04-22T17:13:23.203674,83,172,6
2025-04-22T17:13:33.206262,83,172,4
2025-04-22T17:13:43.197723,83,172,4
2025-04-22T17:13:53.194223,84,172,6
2025-04-22T17:14:03.192528,83,172,3
2025-04-22T17:14:13.197597,83,172,3
2025-04-22T17:14:23.203919,83,172,4
2025-04-22T17:14:33.199444,83,115,5
2025-04-22T17:14:43.197351,84,115,4
2025-04-22T17:14:53.196276,84,115,4
2025-04-22T17:15:03.201516,84,129,6
2025-04-22T17:15:13.206704,84,129,12
2025-04-22T17:15:23.196684,83,129,7
2025-04-22T17:15:33.202380,83,129,3
2025-04-22T17:15:43.195122,83,129,6
2025-04-22T17:15:53.206602,83,129,7
2025-04-22T17:16:03.192445,83,129,3
2025-04-22T17:16:13.201845,83,129,4
2025-04-22T17:16:23.199228,83,129,6
2025-04-22T17:16:33.201603,83,172,3
2025-04-22T17:16:43.195488,83,172,4
2025-04-22T17:16:53.193323,84,172,3
2025-04-22T17:17:03.199384,83,172,4
2025-04-22T17:17:13.201273,83,138,3
2025-04-22T17:17:23.196022,83,138,5
2025-04-22T17:17:33.205686,83,155,3
2025-04-22T17:17:43.206779,83,155,5
2025-04-22T17:17:53.195231,83,155,7
2025-04-22T17:18:03.193488,83,155,6
2025-04-22T17:18:13.195792,83,206,5
2025-04-22T17:18:23.201842,83,206,3
2025-04-22T17:18:33.195767,82,206,4
2025-04-22T17:18:43.198568,82,206,7
2025-04-22T17:18:53.203864,82,155,3
2025-04-22T17:19:03.204530,83,155,4
2025-04-22T17:19:13.191928,83,172,2
2025-04-22T17:19:23.195449,84,172,3
2025-04-22T17:19:33.206771,84,155,11
2025-04-22T17:19:43.195953,83,155,3
2025-04-22T17:19:53.203029,83,155,4
2025-04-22T17:20:03.202411,84,155,8
2025-04-22T17:20:13.202268,84,155,3
2025-04-22T17:20:23.203030,84,155,4
2025-04-22T17:20:33.202720,84,155,4
2025-04-22T17:20:43.203032,84,155,2
2025-04-22T17:20:53.196886,84,155,5
2025-04-22T17:21:03.205191,84,155,5
2025-04-22T17:21:13.202634,84,138,4
2025-04-22T17:21:23.202275,83,172,3
2025-04-22T17:21:33.197847,83,172,4
2025-04-22T17:21:43.196601,83,172,5
2025-04-22T17:21:53.194170,83,172,7
2025-04-22T17:22:03.204637,82,172,6
2025-04-22T17:22:13.193739,82,172,3
2025-04-22T17:22:23.206491,83,155,3
2025-04-22T17:22:33.192490,82,155,6
2025-04-22T17:22:43.195619,83,155,11
2025-04-22T17:22:53.200395,82,155,3
2025-04-22T17:23:03.198593,82,172,3
2025-04-22T17:23:13.206121,83,172,5
2025-04-22T17:23:23.201755,83,172,4
2025-04-22T17:23:33.196552,83,206,2
2025-04-22T17:23:43.205025,83,206,14
2025-04-22T17:23:53.198082,82,206,3
2025-04-22T17:24:03.203658,82,138,4
2025-04-22T17:24:13.199587,83,138,4
2025-04-22T17:24:23.205056,83,138,3
2025-04-22T17:24:33.200276,82,138,5
2025-04-22T17:24:43.206685,83,138,2
2025-04-22T17:24:53.197718,83,138,2
2025-04-22T17:25:03.192557,83,138,2
2025-04-22T17:25:13.196629,83,138,3
2025-04-22T17:25:23.206476,83,172,5
2025-04-22T17:25:33.192819,84,172,3
2025-04-22T17:25:43.204492,83,172,8
2025-04-22T17:25:53.193527,83,172,2
2025-04-22T17:26:03.201999,83,172,4
2025-04-22T17:26:13.207168,83,172,4
2025-04-22T17:26:23.195176,83,172,5
2025-04-22T17:26:33.198296,84,172,2
2025-04-22T17:26:43.193104,84,206,3
2025-04-22T17:26:53.200934,83,206,4
2025-04-22T17:27:03.197665,83,206,3
2025-04-22T17:27:13.196994,83,206,5
2025-04-22T17:27:23.197044,83,206,4
2025-04-22T17:27:33.196634,83,206,3
2025-04-22T17:27:43.201222,83,206,3
2025-04-22T17:27:53.200340,83,206,3
2025-04-22T17:28:03.198613,83,206,4
2025-04-22T17:28:13.207077,82,155,3
2025-04-22T17:28:23.191572,83,155,4
2025-04-22T17:28:33.202528,83,155,6
2025-04-22T17:28:43.202178,83,155,3
2025-04-22T17:28:53.203516,83,155,4
2025-04-22T17:29:03.202966,83,155,5
2025-04-22T17:29:13.206385,83,155,8
2025-04-22T17:29:23.202615,82,115,6
2025-04-22T17:29:33.207377,83,115,6
2025-04-22T17:29:43.198456,83,115,8
2025-04-22T17:29:53.202139,83,115,3
2025-04-22T17:30:03.193048,82,115,3
2025-04-22T17:30:13.192805,83,115,5
2025-04-22T17:30:23.204951,83,115,7
2025-04-22T17:30:33.201393,83,115,5
2025-04-22T17:30:43.199522,82,115,5
2025-04-22T17:30:53.206135,82,115,3
2025-04-22T17:31:03.203781,82,115,3
2025-04-22T17:31:13.195843,82,115,2
2025-04-22T17:31:23.199610,82,115,2
2025-04-22T17:31:33.202859,83,115,2
2025-04-22T17:31:43.203653,83,115,3
2025-04-22T17:31:53.192431,83,115,3
2025-04-22T17:32:03.191556,83,115,2
2025-04-22T17:32:13.202167,84,115,5
2025-04-22T17:32:23.192589,84,115,2
2025-04-22T17:32:33.196806,83,115,6
2025-04-22T17:32:43.206756,83,115,3
2025-04-22T17:32:53.206353,84,115,6
2025-04-22T17:33:03.198843,83,115,2
2025-04-22T17:33:13.197041,83,115,2
2025-04-22T17:33:23.194626,84,115,5
2025-04-22T17:33:33.205700,83,115,9
2025-04-22T17:33:43.193714,83,115,2
2025-04-22T17:33:53.206190,82,115,4
2025-04-22T17:34:03.197800,82,115,3
2025-04-22T17:34:13.203991,82,115,2
2025-04-22T17:34:23.207107,83,115,3
2025-04-22T17:34:33.197026,83,115,4
2025-04-22T17:34:43.204413,83,115,5
2025-04-22T17:34:53.206299,84,115,4
2025-04-22T17:35:03.201211,83,115,2
2025-04-22T17:35:13.205799,83,115,3
2025-04-22T17:35:23.197672,83,115,4
2025-04-22T17:35:33.201383,83,115,3
2025-04-22T17:35:43.206429,83,115,6
2025-04-22T17:35:53.195687,83,115,2
2025-04-22T17:36:03.196316,83,115,2
2025-04-22T17:36:13.197408,83,115,2
2025-04-22T17:36:23.201311,83,115,3
2025-04-22T17:36:33.206920,85,172,4
2025-04-22T17:36:43.205888,85,172,4
2025-04-22T17:36:53.195604,85,172,7
2025-04-22T17:37:03.204669,83,172,3
2025-04-22T17:37:13.194987,83,172,3
2025-04-22T17:37:23.196877,83,172,3
2025-04-22T17:37:33.201886,83,172,5
2025-04-22T17:37:43.194377,82,172,3
2025-04-22T17:37:53.192694,83,130,3
2025-04-22T17:38:03.192474,83,130,2
2025-04-22T17:38:13.196924,83,130,3
2025-04-22T17:38:23.195780,83,146,3
2025-04-22T17:38:33.206028,83,146,6
2025-04-22T17:38:43.195746,83,146,5
2025-04-22T17:38:53.200462,83,195,3
2025-04-22T17:39:03.192263,83,195,4
2025-04-22T17:39:13.207453,83,163,2
2025-04-22T17:39:23.206352,83,146,6
2025-04-22T17:39:33.200692,83,146,13
2025-04-22T17:39:43.205036,83,146,5
2025-04-22T17:39:53.202734,84,146,1
2025-04-22T17:40:03.197069,86,146,5
2025-04-22T17:40:13.193103,84,146,2
2025-04-22T17:40:23.203350,85,146,4
2025-04-22T17:40:33.194270,83,229,4
2025-04-22T17:40:43.206773,83,229,3
2025-04-22T17:40:53.193900,82,229,1
2025-04-22T17:41:03.205939,82,229,6
2025-04-22T17:41:13.205462,83,229,2
2025-04-22T17:41:23.202998,82,229,3
2025-04-22T17:41:33.200849,82,172,3
2025-04-22T17:41:43.201099,83,172,3
2025-04-22T17:41:53.196192,83,172,4
2025-04-22T17:42:03.198790,83,172,3
2025-04-22T17:42:13.193312,83,172,5
2025-04-22T17:42:23.206746,84,172,4
2025-04-22T17:42:33.200131,85,172,4
2025-04-22T17:42:43.196911,83,172,5
2025-04-22T17:42:53.195096,83,172,4
2025-04-22T17:43:03.202256,83,172,2
2025-04-22T17:43:13.202966,83,130,2
2025-04-22T17:43:23.196875,82,130,2
2025-04-22T17:43:33.194507,83,130,5
2025-04-22T17:43:43.206804,83,146,3
2025-04-22T17:43:53.202239,83,146,6
2025-04-22T17:44:03.196584,83,146,2
2025-04-22T17:44:13.192398,83,146,8
2025-04-22T17:44:23.201540,83,146,2
2025-04-22T17:44:33.199265,84,146,5
2025-04-22T17:44:43.207331,85,138,2
2025-04-22T17:44:53.206568,85,138,3
2025-04-22T17:45:03.204989,85,138,5
2025-04-22T17:45:13.196235,85,138,2
2025-04-22T17:45:23.199057,84,138,3
2025-04-22T17:45:33.194235,82,138,3
2025-04-22T17:45:43.202777,84,138,8
2025-04-22T17:45:53.198863,83,155,5
2025-04-22T17:46:03.198871,83,172,5
2025-04-22T17:46:13.199222,84,172,2
2025-04-22T17:46:23.200417,82,172,5
2025-04-22T17:46:33.203574,83,172,3
2025-04-22T17:46:43.195132,83,172,3
2025-04-22T17:46:53.201119,83,172,2
2025-04-22T17:47:03.194390,83,146,3
2025-04-22T17:47:13.194817,83,146,8
2025-04-22T17:47:23.201737,84,146,2
2025-04-22T17:47:33.199240,83,146,2
2025-04-22T17:47:43.201293,83,146,15
2025-04-22T17:47:53.262879,83,146,29
2025-04-22T17:48:03.221551,83,146,9
2025-04-22T17:48:13.199894,84,146,6
2025-04-22T17:48:23.198092,84,146,25
2025-04-22T17:48:33.201763,84,146,15
2025-04-22T17:48:43.203360,84,146,4
2025-04-22T17:48:53.196963,84,146,6
2025-04-22T17:49:03.195570,84,146,3
2025-04-22T17:49:13.202187,83,155,5
2025-04-22T17:49:23.204007,84,155,6
2025-04-22T17:49:33.197640,83,155,3
2025-04-22T17:49:43.207589,84,155,6
2025-04-22T17:49:53.191761,84,155,6
2025-04-22T17:50:03.194427,85,155,2
2025-04-22T17:50:13.202256,84,155,8
2025-04-22T17:50:23.206709,84,172,2
2025-04-22T17:50:33.207452,84,172,18
2025-04-22T17:50:43.194606,84,172,5
2025-04-22T17:50:53.203478,83,172,3
2025-04-22T17:51:03.199690,85,172,3
2025-04-22T17:51:13.204733,84,172,5
2025-04-22T17:51:23.194790,85,172,2
2025-04-22T17:51:33.199825,85,172,5
2025-04-22T17:51:43.197107,85,172,3
2025-04-22T17:51:53.196272,84,172,3
2025-04-22T17:52:03.204362,84,172,3
2025-04-22T17:52:13.201464,83,172,4
2025-04-22T17:52:23.198581,83,172,3
2025-04-22T17:52:33.197360,82,206,8
2025-04-22T17:52:43.192049,83,155,6
2025-04-22T17:52:53.204355,83,172,5
2025-04-22T17:53:03.196822,82,172,3
2025-04-22T17:53:13.200843,82,172,5
2025-04-22T17:53:23.206141,82,172,4
2025-04-22T17:53:33.192166,83,172,4
2025-04-22T17:53:43.207393,82,172,2
2025-04-22T17:53:53.194910,82,172,4
2025-04-22T17:54:03.193116,82,172,4
2025-04-22T17:54:13.206695,82,172,3
2025-04-22T17:54:23.196000,83,172,4
2025-04-22T17:54:33.200387,83,172,3
2025-04-22T17:54:43.206138,82,155,5
2025-04-22T17:54:53.207067,83,155,5
2025-04-22T17:55:03.192861,83,172,3
2025-04-22T17:55:13.201785,83,172,6
2025-04-22T17:55:23.204587,83,172,3
2025-04-22T17:55:33.195259,83,172,3
2025-04-22T17:55:43.200396,83,146,4
2025-04-22T17:55:53.191978,84,146,5
2025-04-22T17:56:03.205481,84,146,3
2025-04-22T17:56:13.195370,84,146,2
2025-04-22T17:56:23.198780,84,146,3
2025-04-22T17:56:33.198426,84,146,5
2025-04-22T17:56:43.192703,85,130,5
2025-04-22T17:56:53.200899,85,130,3
2025-04-22T17:57:03.203954,84,130,3
2025-04-22T17:57:13.191963,84,172,5
2025-04-22T17:57:23.195736,84,172,4
2025-04-22T17:57:33.195702,84,172,4
2025-04-22T17:57:43.197579,84,172,3
2025-04-22T17:57:53.199021,84,155,4
2025-04-22T17:58:03.199283,85,155,4
2025-04-22T17:58:13.193461,84,172,3
2025-04-22T17:58:23.194152,84,172,3
2025-04-22T17:58:33.201145,85,172,6
2025-04-22T17:58:43.196266,85,206,2
2025-04-22T17:58:53.204891,84,206,4
2025-04-22T17:59:03.206896,83,172,4
2025-04-22T17:59:13.198156,84,172,4
2025-04-22T17:59:23.199925,85,172,3
2025-04-22T17:59:33.203647,83,172,5
2025-04-22T17:59:43.204954,83,172,3
2025-04-22T17:59:53.192301,83,172,5
2025-04-22T18:00:03.206820,83,172,2
2025-04-22T18:00:13.192959,83,172,6
2025-04-22T18:00:23.197308,83,172,3
2025-04-22T18:00:33.192920,83,172,4
2025-04-22T18:00:43.204824,84,172,4
2025-04-22T18:00:53.195479,83,172,4
2025-04-22T18:01:03.197044,83,172,5
2025-04-22T18:01:13.197013,83,172,6
2025-04-22T18:01:23.194911,83,172,5
2025-04-22T18:01:33.200615,83,172,4
2025-04-22T18:01:43.200865,85,172,3
2025-04-22T18:01:53.203025,85,172,8
2025-04-22T18:02:03.191612,84,172,2
2025-04-22T18:02:13.206044,85,172,3
2025-04-22T18:02:23.206867,85,172,5
2025-04-22T18:02:33.204799,86,172,2
2025-04-22T18:02:43.191983,85,172,3
2025-04-22T18:02:53.192159,85,172,4
2025-04-22T18:03:03.204370,83,172,6
2025-04-22T18:03:13.207550,83,172,4
2025-04-22T18:03:23.204109,85,115,14
2025-04-22T18:03:33.205881,85,115,2
2025-04-22T18:03:43.192220,85,115,3
2025-04-22T18:03:53.203344,86,115,3
2025-04-22T18:04:03.201513,86,115,2
2025-04-22T18:04:13.200734,84,115,3
2025-04-22T18:04:23.197878,85,115,5
2025-04-22T18:04:33.205686,84,115,3
2025-04-22T18:04:43.201965,85,115,6
2025-04-22T18:04:53.202592,85,115,4
2025-04-22T18:05:03.194329,86,115,9
2025-04-22T18:05:13.193153,85,115,4
2025-04-22T18:05:23.198195,86,115,6
2025-04-22T18:05:33.204822,85,115,4
2025-04-22T18:05:43.205867,85,115,13
2025-04-22T18:05:53.191872,84,115,4
2025-04-22T18:06:03.193587,85,115,6
2025-04-22T18:06:13.204074,85,115,4
2025-04-22T18:06:23.206821,85,115,33
2025-04-22T18:06:33.201967,85,115,7
2025-04-22T18:06:43.198499,85,115,5
2025-04-22T18:06:53.196674,85,115,4
2025-04-22T18:07:03.200618,83,115,6
2025-04-22T18:07:13.196895,84,115,8
2025-04-22T18:07:23.204958,85,115,3
2025-04-22T18:07:33.205433,85,115,4
2025-04-22T18:07:43.207621,85,115,6
2025-04-22T18:07:53.206663,85,115,4
2025-04-22T18:08:03.204702,85,115,5
2025-04-22T18:08:13.202601,85,115,4
2025-04-22T18:08:23.205622,85,115,9
2025-04-22T18:08:33.206536,85,115,7
2025-04-22T18:08:43.202230,85,115,5
2025-04-22T18:08:53.201673,85,115,9
2025-04-22T18:09:03.200073,85,115,5
2025-04-22T18:09:13.203150,85,115,5
2025-04-22T18:09:23.206280,85,115,5
2025-04-22T18:09:33.205969,85,172,4
2025-04-22T18:09:43.197739,85,172,4
2025-04-22T18:09:53.205713,85,172,2
2025-04-22T18:10:03.203328,85,172,2
2025-04-22T18:10:13.199061,85,172,2
2025-04-22T18:10:23.196741,85,172,4
2025-04-22T18:10:33.191701,85,172,3
2025-04-22T18:10:43.198886,85,172,5
2025-04-22T18:10:53.206048,85,172,3
2025-04-22T18:11:03.196407,85,172,3
2025-04-22T18:11:13.194239,85,206,7
2025-04-22T18:11:23.201282,85,155,4
2025-04-22T18:11:33.196477,85,155,14
2025-04-22T18:11:43.204288,85,155,5
2025-04-22T18:11:53.192395,85,195,4
2025-04-22T18:12:03.193660,85,195,3
2025-04-22T18:12:13.206087,85,195,4
2025-04-22T18:12:23.201372,86,195,4
2025-04-22T18:12:33.193398,86,195,2
2025-04-22T18:12:43.196324,86,195,3
2025-04-22T18:12:53.196736,85,195,4
2025-04-22T18:13:03.207097,85,195,2
2025-04-22T18:13:13.206328,85,195,3
2025-04-22T18:13:23.203529,86,195,2
2025-04-22T18:13:33.192995,85,195,3
2025-04-22T18:13:43.194996,86,195,117
2025-04-22T18:13:53.198885,85,115,52
2025-04-22T18:14:03.194264,85,115,55
2025-04-22T18:14:13.192157,85,115,79
2025-04-22T18:14:23.195055,85,115,3
2025-04-22T18:14:33.195478,85,115,2
2025-04-22T18:14:43.199881,85,115,5
2025-04-22T18:14:53.206376,85,115,2
